Date,ADANIPORTS.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GAIL.NS,GRASIM.NS,HCLTECH.NS,HDFC.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,IOC.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,SBILIFE.NS,SHREECEM.NS,SUNPHARMA.NS,TATAMOTORS.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS
2013-05-30,148.80673217773438,429.40521240234375,245.38693237304688,1511.12158203125,112.17678833007812,662.2951049804688,276.07669067382807,69.50923919677734,300.7402038574219,370.700439453125,183.6083221435547,428.6121520996094,1965.8055419921875,277.40975952148443,58.75173568725586,379.046875,144.41436767578125,817.5752563476562,332.5367736816406,,1371.965576171875,100.5443878173828,519.9702758789061,166.0265655517578,506.7919616699219,175.56195068359375,36.906227111816406,191.4651031494141,41.6616096496582,396.9313354492188,530.73681640625,444.7176818847656,1521.521484375,4679.708984375,97.8092041015625,157.90786743164062,90.09114074707031,384.4013366699219,173.3021697998047,,4724.125,518.002685546875,310.0754699707031,236.6772918701172,603.3623046875,200.26123046875,285.22589111328125,1939.148681640625,92.27994537353516,102.11168670654295
2013-05-31,146.30496215820312,424.99200439453125,245.0186767578125,1496.8154296875,112.29881286621094,657.7805786132812,264.30398559570307,68.26850891113281,311.13726806640625,358.6502685546875,181.9274444580078,430.7491455078125,1951.2086181640625,271.69198608398443,56.11162567138672,366.5443420410156,144.9686737060547,785.7108154296875,321.23284912109375,,1360.13720703125,96.35700225830078,517.3075561523439,162.0468292236328,495.7236633300781,180.8291778564453,35.822227478027344,187.8588104248047,39.686012268066406,388.5445861816406,520.8101806640625,428.2950134277344,1491.8807373046875,4742.08935546875,96.31021881103516,155.07032775878906,89.2248764038086,370.3905334472656,169.83370971679688,,4830.33154296875,503.4878234863281,306.4081726074219,228.9097595214844,602.9798583984375,197.94927978515625,278.16635131835943,1832.098388671875,92.1604232788086,99.5442886352539
2013-06-03,147.74832153320312,410.24029541015625,245.07009887695312,1446.6610107421875,112.7221221923828,659.268798828125,265.5728759765625,66.63809204101561,298.48468017578125,355.74658203125,182.7398376464844,420.1963806152344,1969.7232666015625,270.86624145507807,57.10169982910156,358.1389465332031,144.4439239501953,767.0864868164062,316.0280456542969,,1308.5548095703125,95.41602325439452,516.9581909179689,160.74131774902344,488.6323547363281,188.5077362060547,35.634246826171875,185.73069763183597,40.257511138916016,382.3165588378906,515.8091430664061,431.0616760253906,1457.454833984375,4730.46142578125,95.06080627441406,149.915283203125,87.72860717773438,361.9381408691406,171.75048828125,,4752.67431640625,490.7330322265625,307.1416320800781,232.63623046875,591.2901611328125,192.37353515625,274.61282348632807,1812.8341064453125,96.61981964111328,98.7235870361328
2013-06-04,149.4803009033203,409.016845703125,239.0068817138672,1453.608642578125,111.18524932861328,663.9818115234375,266.2735595703125,67.27179718017578,291.22393798828125,363.1509094238281,182.09552001953125,425.3295593261719,2011.927734375,263.8089599609375,57.04667663574219,353.2194519042969,143.16876220703125,753.9788208007812,313.2306823730469,,1308.63330078125,94.8984832763672,515.7359008789061,159.7655029296875,488.1531677246094,187.1424865722656,35.559059143066406,186.42208862304688,41.23515701293945,380.77813720703125,524.0626831054689,436.9932861328125,1437.2454833984375,4732.1162109375,96.21652221679688,150.48277282714844,89.1461410522461,358.4010009765625,168.29449462890625,,4638.52685546875,491.02239990234375,299.3670959472656,234.4019012451172,589.660400390625,192.83432006835938,266.79513549804693,1822.539306640625,97.12550354003906,100.5318603515625
2013-06-05,148.71054077148438,408.5755310058594,236.7460479736328,1443.7010498046875,111.89076232910156,656.8875122070312,264.7415771484375,67.68863677978516,285.5958251953125,363.4896545410156,181.2830810546875,428.4139099121094,2015.2384033203125,259.88214111328125,57.74334335327149,355.94866943359375,141.4559783935547,744.9315185546875,315.4777526855469,,1304.638427734375,96.45110321044922,515.3866577148439,159.2328338623047,490.8843383789063,184.54458618164062,35.339759826660156,184.5982208251953,42.17509078979492,381.348876953125,527.8740844726561,436.70556640625,1457.17626953125,4725.72412109375,96.1543197631836,153.50970458984375,88.55548095703125,368.4152526855469,168.58905029296875,,4580.93896484375,500.0640869140625,300.5404968261719,234.6769561767578,590.6464233398438,187.73980712890625,264.4735717773437,1808.298583984375,98.40357208251952,98.73897552490234
2013-06-06,146.73797607421875,437.9419860839844,242.8862762451172,1435.4791259765625,110.92591094970705,656.0938110351562,258.3075561523437,67.57070922851561,297.34613037109375,363.4896545410156,181.1430206298828,423.5890808105469,1993.9730224609373,253.7056427001953,56.91833114624024,356.66156005859375,145.51438903808594,745.8582153320312,312.8409423828125,,1289.637451171875,96.78045654296876,515.866943359375,162.06765747070312,488.440673828125,182.1752166748047,34.656761169433594,185.0956573486328,42.74079513549805,384.4504699707031,532.2611694335939,438.7639465332031,1474.691162109375,4736.052734375,94.15540313720705,153.1784210205078,88.24049377441406,363.8215637207031,170.00381469726562,,4569.19873046875,490.9500427246094,299.9532775878906,231.6949615478516,602.5057983398438,189.2538299560547,262.67315673828125,1847.997314453125,96.7090072631836,100.2580337524414
2013-06-07,146.30496215820312,433.8422546386719,236.0609130859375,1434.7391357421875,114.66325378417969,652.8692016601562,252.35601806640625,68.15058135986328,296.55133056640625,361.3118896484375,179.12596130371094,416.1646728515625,2042.893310546875,260.59042358398443,56.29499816894531,357.24603271484375,144.84255981445312,740.8710327148438,310.0665588378906,,1290.0684814453125,95.93355560302734,516.1287841796875,160.25726318359375,485.9970397949219,183.4613037109375,33.84219741821289,184.5153045654297,41.879188537597656,378.5946350097656,525.1043090820311,427.7638549804688,1444.7716064453125,4698.087890625,92.31315612792969,151.0034637451172,87.13797760009766,359.9627990722656,167.9584197998047,,4594.7763671875,488.2254943847656,295.25897216796875,229.1453094482422,622.2515258789062,191.6992034912109,258.21942138671875,1814.4434814453125,92.695556640625,101.74710845947266
2013-06-10,145.10220336914062,430.0932312011719,232.12159729003903,1452.8275146484375,113.92340850830078,645.4276123046875,248.37294006347656,66.35714721679689,297.1957702636719,362.1830139160156,179.2660369873047,412.5736389160156,2034.685302734375,264.08419799804693,55.689918518066406,357.4002380371094,146.64321899414062,752.5665893554688,310.1582336425781,,1286.660888671875,94.6632308959961,517.4821166992189,156.90208435058594,474.7850646972656,186.45684814453125,33.39105224609375,186.25628662109372,42.14607620239258,374.0042419433594,522.1854248046875,432.1903991699219,1414.0625,4621.17333984375,93.71844482421876,151.83059692382812,86.6260986328125,362.6041870117188,166.91290283203125,,4612.31494140625,481.5708312988281,289.53753662109375,228.0071563720703,624.7503051757812,192.3940277099609,250.82818603515625,1846.8756103515625,91.17937469482422,104.2837371826172
2013-06-11,142.6966552734375,425.5859069824219,226.5465850830078,1466.1470947265625,114.01876068115234,619.6800537109375,243.952392578125,65.04357147216797,297.6253356933594,367.70001220703125,174.75567626953125,423.1925659179688,2036.970458984375,258.92431640625,56.09331130981445,358.61395263671875,147.0807647705078,733.6332397460938,304.90753173828125,,1294.8466796875,88.78205871582031,518.1804809570311,151.10498046875,457.00872802734375,185.61349487304688,32.63914108276367,184.79139709472656,40.88993453979492,371.8951416015625,521.6651000976561,419.1541442871094,1384.886474609375,4556.91357421875,93.81214904785156,145.75405883789062,84.93294525146484,360.881591796875,165.74708557128906,,4595.798828125,473.7347412109375,286.7015686035156,220.6324462890625,615.1232299804688,198.0515594482422,224.76934814453125,1812.0050048828125,88.53378295898438,104.83060455322266
2013-06-12,138.70347595214844,426.1925354003906,218.28250122070312,1433.218017578125,111.082275390625,618.7869873046875,243.12110900878903,65.70497131347656,293.95208740234375,371.7166748046875,169.79705810546875,427.5987548828125,2031.840576171875,256.58651733398443,55.90993118286133,357.07855224609375,148.62843322753906,724.4534912109375,304.4719543457031,,1261.4375,86.8530502319336,518.3115844726561,151.7720184326172,472.0539245605469,181.5531463623047,32.601547241210945,182.940185546875,39.04198455810547,370.381591796875,519.2666015625,419.3311767578125,1374.8514404296875,4610.08154296875,94.40499877929688,146.22653198242188,85.05107116699219,363.27032470703125,166.45654296875,,4529.736328125,472.91497802734375,287.0929870605469,214.7870178222656,601.4202880859375,200.26123046875,193.83042907714844,1795.8134765625,87.90947723388672,104.61752319335938
